,Unnamed: 0,level_0,index,Rooms,Date,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
179,276,276,276,2,2016,2.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,857000.0,1,0,0,0,0,0,1,0,1,0,0
180,277,277,277,3,2016,3.0,1.0,1.0,929.0,,1981.6530612244896,-37.8651,144.832,1500000.0,1,0,0,0,1,0,0,0,0,0,1
181,278,278,278,3,2016,3.0,2.0,1.0,70.0,3.0,2014.0,-37.868,144.8285,730000.0,0,0,1,0,0,0,1,0,0,0,1
182,279,279,279,3,2016,3.0,1.0,4.0,697.0,,1981.6530612244896,-37.871,144.8075,900000.0,1,0,0,0,1,0,0,0,0,1,0
183,280,280,280,3,2016,3.0,1.0,2.0,604.0,,1981.6530612244896,-37.8631,144.8195,740000.0,1,0,0,0,1,0,0,0,0,1,0
184,281,281,281,4,2016,4.0,2.0,3.0,532.0,,1970.0,-37.8637,144.8365,931000.0,1,0,0,0,1,0,0,0,0,1,0
185,282,282,282,2,2016,2.0,1.0,1.0,154.0,91.0,1996.0,-37.8646,144.8272,535600.0,1,0,0,0,0,0,1,0,0,0,1
186,284,284,284,5,2016,5.0,3.0,6.0,592.0,251.0,1965.0,-37.8388,144.8567,1085000.0,1,0,0,0,1,0,0,0,0,0,1
187,285,285,285,3,2016,3.0,1.0,2.0,533.0,117.0,1970.0,-37.8291,144.835,781000.0,1,0,0,0,1,0,0,0,0,1,0
188,288,288,288,3,2017,3.0,1.0,3.0,554.0,,1977.195652173913,-37.8449,144.85,750000.0,1,0,0,0,0,0,1,0,0,1,0
189,289,289,289,2,2017,2.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,421000.0,0,1,0,0,1,0,0,0,1,0,0
190,290,290,290,3,2017,3.0,1.0,3.0,655.0,,1977.195652173913,-37.8338,144.8562,1405000.0,1,0,0,0,1,0,0,0,0,1,0
191,292,292,292,3,2016,3.0,1.0,2.0,534.0,167.0,1967.0,-37.8284,144.8355,683000.0,1,0,0,0,1,0,0,0,0,0,1
192,294,294,294,3,2016,3.0,1.0,3.0,540.0,,1977.195652173913,-37.8267,144.8368,623000.0,1,0,0,0,1,0,0,0,0,1,0
193,295,295,295,3,2016,3.0,2.0,1.0,1977.195652173913,130.0,2012.0,-37.8379,144.8583,720000.0,1,0,0,0,0,0,0,1,0,1,0
194,299,299,299,3,2016,3.0,1.0,1.0,328.0,118.0,1970.0,-37.838,144.8555,588000.0,1,0,0,0,1,0,0,0,0,1,0
195,301,301,301,3,2016,3.0,1.0,3.0,540.0,116.0,1960.0,-37.8294,144.8378,710000.0,1,0,0,1,0,0,0,0,0,1,0
196,306,306,306,4,2016,3.0,1.0,4.0,559.0,169.0,1965.0,-37.8448,144.8529,875000.0,1,0,0,0,0,0,1,0,0,1,0
197,310,310,310,3,2016,3.0,1.0,3.0,554.0,,1977.195652173913,-37.8449,144.85,700000.0,1,0,0,0,0,0,0,1,0,1,0
198,313,313,313,2,2017,2.0,1.0,1.0,252.0,,1965.0,-37.8397,144.8602,640000.0,0,1,0,0,1,0,0,0,0,1,0
199,314,314,314,4,2016,4.0,1.0,4.0,558.0,,1977.195652173913,-37.8451,144.8529,650000.0,1,0,0,0,0,0,1,0,0,1,0
200,321,321,321,3,2016,3.0,2.0,2.0,171.0,109.0,2012.0,-37.8337,144.8554,675000.0,1,0,0,0,1,0,0,0,1,0,0
201,322,322,322,3,2016,3.0,1.0,2.0,585.0,97.0,1960.0,-37.8258,144.8523,708000.0,1,0,0,0,1,0,0,0,0,1,0
202,325,325,325,4,2016,4.0,1.0,4.0,851.0,,1977.195652173913,-37.8345,144.8444,965000.0,1,0,0,0,0,0,1,0,0,0,1
203,334,334,334,3,2016,3.0,1.0,3.0,551.0,,1977.195652173913,-37.8254,144.8514,680000.0,1,0,0,0,1,0,0,0,0,1,0
204,337,337,337,3,2016,3.0,1.0,3.0,602.0,603.0,1977.195652173913,-37.8327,144.8451,770000.0,1,0,0,0,0,0,1,0,1,0,0
205,338,338,338,3,2016,3.0,1.0,2.0,740.0,,1977.195652173913,-37.8269,144.8455,923000.0,1,0,0,0,1,0,0,0,0,1,0
206,339,339,339,4,2016,4.0,2.0,4.0,315.0,170.0,2008.0,-37.8391,144.8467,693000.0,1,0,0,0,0,0,1,0,0,0,1
207,340,340,340,3,2016,5.0,2.0,2.0,276.0,100.0,2010.0,-37.8262,144.8443,620000.0,1,0,0,0,0,0,1,0,0,0,1
208,342,342,342,3,2016,3.0,1.0,1.0,531.0,157.0,1960.0,-37.8277,144.8385,728500.0,1,0,0,0,1,0,0,0,0,1,0
209,343,343,343,3,2016,3.0,2.0,1.0,590.0,160.0,1950.0,-37.8382,144.8649,931000.0,1,0,0,0,1,0,0,0,1,0,0
210,344,344,344,3,2016,3.0,1.0,4.0,715.0,,2008.0,-37.8423,144.8632,988000.0,1,0,0,0,1,0,0,0,0,1,0
211,346,346,346,3,2016,3.0,1.0,2.0,561.0,,1977.195652173913,-37.8444,144.8491,590000.0,1,0,0,0,1,0,0,0,0,1,0
212,347,347,347,2,2016,2.0,1.0,2.0,691.0,,1977.195652173913,-37.834,144.8553,610000.0,1,0,0,0,1,0,0,0,0,1,0
213,349,349,349,3,2017,3.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,815000.0,1,0,0,0,1,0,0,0,1,0,0
214,350,350,350,4,2017,4.0,1.0,2.0,708.0,,1977.195652173913,-37.833,144.8494,970000.0,1,0,0,0,1,0,0,0,0,1,0
215,353,353,353,4,2016,4.0,1.0,3.0,668.0,,1977.195652173913,-37.8262,144.8439,760000.0,1,0,0,0,1,0,0,0,0,0,1
216,355,355,355,4,2016,4.0,3.0,1.0,252.0,,1977.195652173913,-37.8393,144.8568,847500.0,0,1,0,0,1,0,0,0,0,1,0
217,356,356,356,4,2016,4.0,1.0,4.0,633.0,158.0,1960.0,-37.8375,144.8541,1200000.0,1,0,0,0,0,0,1,0,0,1,0
218,359,359,359,3,2016,3.0,1.0,1.0,557.0,,1977.195652173913,-37.8441,144.8505,700000.0,1,0,0,0,0,0,1,0,0,0,1
219,360,360,360,3,2016,3.0,1.0,1.0,536.0,,1977.195652173913,-37.8285,144.8351,625000.0,1,0,0,1,0,0,0,0,0,0,1
220,361,361,361,2,2016,2.0,1.0,1.0,153.0,70.0,1970.0,-37.8332,144.8649,292000.0,0,0,1,0,1,0,0,0,0,1,0
221,365,365,365,2,2016,2.0,1.0,1.0,1942.4653465346532,76.0,1964.0,-37.8543,145.0262,599000.0,0,0,1,0,1,0,0,0,1,0,0
222,366,366,366,2,2016,2.0,1.0,0.0,861.0,,1942.4653465346532,-37.8539,145.0284,550000.0,0,0,1,0,0,0,0,1,0,1,0
223,367,367,367,3,2016,3.0,2.0,2.0,1942.4653465346532,100.0,1998.0,-37.8552,145.016,995000.0,0,0,1,0,1,0,0,0,0,1,0
224,368,368,368,3,2016,3.0,2.0,2.0,101.0,105.0,2000.0,-37.854,145.0135,1205000.0,0,1,0,0,1,0,0,0,1,0,0
225,371,371,371,3,2016,3.0,2.0,2.0,296.0,150.0,1889.0,-37.8614,145.0274,1939000.0,1,0,0,0,1,0,0,0,1,0,0
226,372,372,372,1,2016,1.0,1.0,0.0,1942.4653465346532,,1942.4653465346532,-37.853,145.0167,421500.0,0,0,1,0,1,0,0,0,0,1,0
227,375,375,375,3,2017,3.0,1.0,1.0,217.0,116.0,1888.0,-37.8592,145.0182,1870000.0,1,0,0,0,1,0,0,0,0,1,0
228,377,377,377,2,2017,2.0,1.0,2.0,1942.4653465346532,,1942.4653465346532,-37.8538,145.0127,678000.0,0,0,1,0,1,0,0,0,1,0,0
229,380,380,380,3,2017,3.0,2.0,2.0,1942.4653465346532,165.0,1995.0,-37.8537,145.0267,1918000.0,0,1,0,0,0,0,1,0,1,0,0
230,382,382,382,2,2017,2.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8619,145.0257,660000.0,0,0,1,0,0,0,1,0,1,0,0
231,383,383,383,3,2017,3.0,2.0,1.0,205.0,116.0,1910.0,-37.8574,145.0281,2050000.0,1,0,0,0,1,0,0,0,0,1,0
232,386,386,386,2,2016,2.0,1.0,2.0,1942.4653465346532,,1942.4653465346532,-37.8552,145.016,700000.0,0,0,1,0,0,0,0,1,1,0,0
233,387,387,387,2,2016,3.0,2.0,2.0,1942.4653465346532,,2006.0,-37.8555,145.0291,3625000.0,0,0,1,0,1,0,0,0,1,0,0
234,388,388,388,4,2016,4.0,2.0,2.0,1581.0,,1934.0,-37.858,145.0111,3000000.0,1,0,0,0,0,0,0,1,1,0,0
235,390,390,390,5,2016,8.0,2.0,2.0,693.0,,1942.4653465346532,-37.8638,145.0229,1525000.0,1,0,0,1,0,0,0,0,1,0,0
236,392,392,392,3,2016,3.0,2.0,1.0,2113.0,14.0,1970.0,-37.8543,145.0262,735000.0,0,0,1,1,0,0,0,0,0,1,0
237,393,393,393,2,2016,2.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8528,145.0268,825000.0,0,0,1,0,1,0,0,0,1,0,0
238,394,394,394,3,2016,2.0,2.0,2.0,246.0,,1942.4653465346532,-37.8566,145.0116,1586000.0,0,1,0,0,1,0,0,0,0,1,0
239,399,399,399,2,2016,3.0,1.0,1.0,1942.4653465346532,,1960.0,-37.8596,145.0198,645000.0,0,0,1,0,1,0,0,0,0,1,0
240,400,400,400,1,2016,2.0,2.0,1.0,144.0,107.0,1900.0,-37.8564,145.0228,1435000.0,1,0,0,0,0,0,1,0,1,0,0
241,402,402,402,1,2016,1.0,1.0,1.0,1942.4653465346532,38.0,1975.0,-37.8619,145.0185,280000.0,0,0,1,1,0,0,0,0,1,0,0
242,403,403,403,1,2016,1.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8605,145.0185,400000.0,0,0,1,1,0,0,0,0,1,0,0
243,405,405,405,2,2016,2.0,2.0,2.0,1942.4653465346532,,1942.4653465346532,-37.8537,145.0267,1780000.0,1,0,0,0,1,0,0,0,0,1,0
244,407,407,407,2,2016,2.0,1.0,1.0,1942.4653465346532,73.0,1970.0,-37.8574,145.0174,592500.0,0,0,1,0,1,0,0,0,1,0,0
245,409,409,409,2,2016,2.0,1.0,0.0,249.0,96.0,1910.0,-37.8543,145.016,1210000.0,1,0,0,0,1,0,0,0,0,1,0
246,410,410,410,4,2016,4.0,2.0,2.0,624.0,222.0,1900.0,-37.8536,145.0173,2801000.0,1,0,0,0,1,0,0,0,0,1,0
247,414,414,414,1,2016,1.0,1.0,0.0,881.0,,1942.4653465346532,-37.8614,145.0222,390000.0,0,0,1,0,1,0,0,0,1,0,0
248,416,416,416,3,2016,3.0,2.0,2.0,405.0,121.0,1910.0,-37.8545,145.0145,1800000.0,1,0,0,1,0,0,0,0,0,1,0
249,418,418,418,4,2016,4.0,1.0,2.0,495.0,163.0,1900.0,-37.8613,145.0264,2200000.0,1,0,0,1,0,0,0,0,1,0,0
250,420,420,420,1,2016,1.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8537,145.0114,324000.0,0,0,1,0,1,0,0,0,1,0,0
251,426,426,426,6,2016,5.0,3.0,4.0,1491.0,516.0,1935.0,-37.8602,145.013,5525000.0,1,0,0,0,1,0,0,0,0,1,0
252,428,428,428,2,2016,3.0,1.0,2.0,169.0,,1942.4653465346532,-37.851,145.0161,1125000.0,1,0,0,0,1,0,0,0,0,1,0
253,429,429,429,3,2016,3.0,3.0,1.0,301.0,,1942.4653465346532,-37.8511,145.0167,2250000.0,1,0,0,0,1,0,0,0,0,1,0
254,430,430,430,3,2017,3.0,2.0,0.0,336.0,,1942.4653465346532,-37.8558,145.015,2360000.0,1,0,0,0,1,0,0,0,1,0,0
255,431,431,431,2,2017,2.0,2.0,0.0,207.0,,1942.4653465346532,-37.8571,145.0224,1900000.0,1,0,0,0,0,0,0,1,1,0,0
256,432,432,432,1,2017,1.0,1.0,1.0,1942.4653465346532,53.0,1970.0,-37.8531,145.0115,440000.0,0,0,1,0,0,0,1,0,1,0,0
257,435,435,435,2,2016,2.0,1.0,1.0,1942.4653465346532,,1966.0,-37.8646,145.0247,490000.0,0,0,1,1,0,0,0,0,1,0,0
258,437,437,437,3,2016,3.0,2.0,1.0,316.0,,1942.4653465346532,-37.8521,145.019,2365000.0,1,0,0,0,1,0,0,0,0,1,0
259,438,438,438,3,2016,2.0,1.0,2.0,212.0,106.0,1900.0,-37.8542,145.0149,1300000.0,1,0,0,0,0,0,0,1,1,0,0
260,440,440,440,3,2016,3.0,2.0,2.0,1942.4653465346532,,1942.4653465346532,-37.8597,145.0104,732000.0,0,0,1,0,1,0,0,0,0,1,0
261,441,441,441,2,2016,2.0,1.0,1.0,1942.4653465346532,74.0,1969.0,-37.8573,145.0186,704000.0,0,0,1,0,0,0,1,0,0,1,0
262,444,444,444,2,2016,3.0,1.0,1.0,1942.4653465346532,98.0,1970.0,-37.8596,145.0198,620000.0,0,0,1,0,0,0,0,1,0,1,0
263,445,445,445,3,2016,3.0,1.0,2.0,328.0,108.0,1900.0,-37.8559,145.0158,1900000.0,1,0,0,0,1,0,0,0,0,1,0
264,449,449,449,1,2016,1.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8575,145.0174,315000.0,0,0,1,0,0,0,1,0,0,1,0
265,452,452,452,1,2016,1.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8509,145.0203,450000.0,0,0,1,1,0,0,0,0,1,0,0
266,453,453,453,2,2017,2.0,1.0,1.0,2471.0,80.0,1970.0,-37.8573,145.0186,710000.0,0,0,1,0,1,0,0,0,1,0,0
267,454,454,454,2,2017,2.0,1.0,1.0,1194.0,,1953.0,-37.8604,145.0147,872000.0,0,0,1,0,1,0,0,0,1,0,0
268,455,455,455,2,2017,2.0,1.0,1.0,1942.4653465346532,88.0,1970.0,-37.8593,145.0156,598000.0,0,0,1,0,1,0,0,0,1,0,0
269,457,457,457,3,2017,3.0,1.0,2.0,186.0,80.0,1920.0,-37.8554,145.0173,1285000.0,1,0,0,0,1,0,0,0,0,1,0
270,458,458,458,4,2017,4.0,3.0,2.0,421.0,,1942.4653465346532,-37.8593,145.0275,3660000.0,1,0,0,0,1,0,0,0,1,0,0
271,461,461,461,2,2016,1.0,1.0,1.0,1942.4653465346532,76.0,1970.0,-37.8618,145.0183,520000.0,0,0,1,0,1,0,0,0,1,0,0
272,465,465,465,4,2016,4.0,1.0,2.0,709.0,251.0,1900.0,-37.8574,145.016,3625000.0,1,0,0,0,1,0,0,0,1,0,0
273,466,466,466,4,2016,4.0,3.0,3.0,563.0,333.0,2000.0,-37.8582,145.0138,4200000.0,1,0,0,0,0,0,0,1,0,1,0
274,467,467,467,3,2016,3.0,1.0,2.0,103.0,3.0,2000.0,-37.8542,145.0135,1101000.0,0,1,0,0,1,0,0,0,1,0,0
275,468,468,468,3,2016,3.0,2.0,2.0,617.0,285.0,1998.0,-37.8557,145.0264,3512500.0,1,0,0,0,1,0,0,0,0,1,0
276,471,471,471,4,2016,4.0,3.0,4.0,544.0,,1942.4653465346532,-37.8611,145.0195,2000000.0,1,0,0,1,0,0,0,0,0,1,0
277,473,473,473,3,2016,2.0,1.0,1.0,1942.4653465346532,91.0,1940.0,-37.853,145.0264,869000.0,0,0,1,0,1,0,0,0,1,0,0
278,478,478,478,5,2016,5.0,2.0,2.0,617.0,,1942.4653465346532,-37.8611,145.0271,2810000.0,1,0,0,0,1,0,0,0,0,1,0
279,479,479,479,2,2016,3.0,1.0,1.0,1942.4653465346532,,1942.4653465346532,-37.8573,145.0112,565000.0,0,0,1,0,1,0,0,0,1,0,0
280,480,480,480,1,2016,1.0,1.0,1.0,1942.4653465346532,53.0,2013.0,-37.8549,145.0113,567000.0,0,0,1,0,1,0,0,0,1,0,0
281,481,481,481,2,2016,2.0,0.0,0.0,1942.4653465346532,,1942.4653465346532,-37.8568,145.0161,546000.0,0,0,1,0,0,0,1,0,1,0,0
282,483,483,483,2,2016,2.0,1.0,1.0,1942.4653465346532,,1980.0,-37.8503,145.0185,471500.0,0,0,1,0,1,0,0,0,1,0,0
283,485,485,485,2,2016,3.0,1.0,2.0,1938.232,,1938.232,-37.7756,144.9165,455000.0,0,0,1,0,1,0,0,0,1,0,0
284,486,486,486,3,2016,3.0,1.0,2.0,298.0,108.0,1920.0,-37.7777,144.9195,940000.0,1,0,0,0,1,0,0,0,1,0,0
285,487,487,487,2,2016,2.0,1.0,1.0,1938.232,62.0,1980.0,-37.7761,144.9201,467000.0,0,0,1,0,0,0,1,0,0,1,0
286,490,490,490,3,2017,3.0,2.0,2.0,277.0,174.0,1910.0,-37.7777,144.9221,1380000.0,1,0,0,0,0,0,1,0,1,0,0
287,491,491,491,2,2017,2.0,1.0,1.0,423.0,62.0,1970.0,-37.7736,144.9015,490000.0,0,0,1,0,0,0,0,1,1,0,0
288,492,492,492,4,2017,4.0,3.0,1.0,478.0,270.0,1900.0,-37.7729,144.9179,1850000.0,1,0,0,0,1,0,0,0,0,1,0
289,493,493,493,3,2017,3.0,1.0,2.0,623.0,,1938.0,-37.7758,144.9089,1284000.0,1,0,0,0,1,0,0,0,0,1,0
290,494,494,494,3,2016,3.0,2.0,2.0,285.0,128.0,1900.0,-37.775,144.9091,971000.0,1,0,0,0,0,0,1,0,1,0,0
291,495,495,495,2,2016,2.0,1.0,1.0,214.0,77.0,1890.0,-37.7776,144.9142,710000.0,1,0,0,1,0,0,0,0,1,0,0
292,496,496,496,6,2016,6.0,3.0,2.0,1014.0,435.0,1887.0,-37.7721,144.9184,2425000.0,1,0,0,1,0,0,0,0,0,1,0
293,497,497,497,2,2016,2.0,1.0,1.0,226.0,92.0,1920.0,-37.7745,144.9093,750000.0,1,0,0,0,0,0,1,0,0,0,1
294,499,499,499,2,2016,2.0,1.0,1.0,269.0,109.0,1900.0,-37.7748,144.929,1053000.0,1,0,0,0,1,0,0,0,1,0,0
295,500,500,500,3,2016,3.0,1.0,1.0,417.0,168.0,1900.0,-37.7756,144.9208,1377000.0,1,0,0,0,1,0,0,0,1,0,0
296,501,501,501,3,2016,3.0,1.0,2.0,350.0,125.0,1904.0,-37.7759,144.91,970000.0,1,0,0,0,1,0,0,0,0,1,0
297,502,502,502,2,2016,2.0,1.0,1.0,330.0,,1938.232,-37.773,144.9049,940000.0,1,0,0,0,1,0,0,0,1,0,0
298,503,503,503,2,2016,2.0,1.0,1.0,118.0,79.0,1890.0,-37.7807,144.9288,751000.0,1,0,0,1,0,0,0,0,1,0,0
299,504,504,504,2,2016,2.0,1.0,1.0,173.0,102.0,1900.0,-37.7731,144.9206,950000.0,1,0,0,0,0,0,1,0,0,1,0
300,506,506,506,2,2016,2.0,1.0,2.0,228.0,90.0,1995.0,-37.7718,144.9066,685000.0,0,0,1,0,1,0,0,0,0,1,0
301,508,508,508,3,2016,4.0,1.0,2.0,594.0,148.0,1960.0,-37.7819,144.9064,1230000.0,1,0,0,0,1,0,0,0,1,0,0
302,509,509,509,2,2016,2.0,1.0,1.0,1938.232,,1938.232,-37.7738,144.9345,636500.0,1,0,0,0,1,0,0,0,1,0,0
303,510,510,510,3,2016,3.0,1.0,0.0,317.0,,1938.232,-37.7746,144.9112,910000.0,1,0,0,0,1,0,0,0,0,1,0
304,512,512,512,2,2016,2.0,1.0,1.0,226.0,87.0,1900.0,-37.7774,144.9186,770000.0,1,0,0,1,0,0,0,0,1,0,0
305,514,514,514,3,2016,3.0,2.0,2.0,229.0,,2011.0,-37.7778,144.9065,960000.0,1,0,0,0,1,0,0,0,0,0,1
306,515,515,515,4,2016,4.0,1.0,1.0,300.0,185.0,1890.0,-37.7766,144.9143,890000.0,1,0,0,0,0,0,1,0,0,1,0
307,516,516,516,2,2016,2.0,1.0,1.0,170.0,,1938.232,-37.7732,144.9206,965000.0,1,0,0,0,1,0,0,0,1,0,0
308,519,519,519,3,2017,3.0,1.0,1.0,487.0,131.0,1900.0,-37.7725,144.9146,1440000.0,1,0,0,0,1,0,0,0,1,0,0
309,520,520,520,2,2017,2.0,1.0,0.0,255.0,,1938.232,-37.7825,144.9208,955000.0,1,0,0,0,1,0,0,0,0,1,0
310,521,521,521,2,2016,2.0,1.0,1.0,1938.232,,2010.0,-37.7731,144.9074,450000.0,0,0,1,0,0,0,0,1,1,0,0
311,522,522,522,3,2016,3.0,1.0,2.0,431.0,,1950.0,-37.781,144.9207,801000.0,1,0,0,0,1,0,0,0,1,0,0
312,525,525,525,3,2016,3.0,2.0,2.0,440.0,120.0,1955.0,-37.7746,144.9031,1000000.0,1,0,0,1,0,0,0,0,0,1,0
313,526,526,526,3,2016,3.0,2.0,2.0,532.0,147.0,1950.0,-37.7737,144.904,1435000.0,1,0,0,0,1,0,0,0,1,0,0
314,527,527,527,1,2016,1.0,1.0,1.0,1938.232,58.0,1972.0,-37.7723,144.9094,390000.0,0,0,1,0,1,0,0,0,0,1,0
315,528,528,528,3,2016,3.0,2.0,2.0,495.0,139.0,1920.0,-37.7821,144.9055,1425000.0,1,0,0,1,0,0,0,0,1,0,0
316,530,530,530,4,2016,3.0,2.0,2.0,683.0,232.0,1978.0,-37.775,144.932,1340000.0,1,0,0,0,1,0,0,0,1,0,0
317,531,531,531,3,2016,3.0,1.0,1.0,263.0,117.0,1910.0,-37.7753,144.9116,955000.0,1,0,0,0,1,0,0,0,0,1,0
318,533,533,533,4,2016,4.0,2.0,5.0,559.0,195.0,1920.0,-37.7791,144.9136,1100000.0,1,0,0,0,0,0,0,1,1,0,0
319,534,534,534,3,2016,3.0,2.0,2.0,308.0,,1938.232,-37.7759,144.9338,1255000.0,1,0,0,0,1,0,0,0,1,0,0
320,536,536,536,2,2016,2.0,1.0,1.0,1938.232,62.0,1978.0,-37.773,144.9303,432000.0,0,0,1,0,1,0,0,0,0,1,0
321,537,537,537,4,2016,4.0,3.0,2.0,562.0,204.0,1890.0,-37.782,144.903,1640000.0,1,0,0,0,1,0,0,0,0,1,0
322,538,538,538,6,2016,4.0,2.0,1.0,461.0,286.0,1900.0,-37.78,144.9295,1430000.0,1,0,0,0,1,0,0,0,1,0,0
323,539,539,539,2,2016,2.0,1.0,1.0,301.0,104.0,1995.0,-37.7791,144.914,610000.0,0,0,1,0,0,0,1,0,0,1,0
324,540,540,540,3,2016,3.0,3.0,1.0,491.0,127.0,1950.0,-37.7727,144.9136,940000.0,1,0,0,0,1,0,0,0,1,0,0
325,541,541,541,3,2016,3.0,1.0,1.0,242.0,110.0,1920.0,-37.7765,144.9114,890000.0,1,0,0,0,0,0,1,0,0,1,0
326,543,543,543,3,2016,3.0,2.0,2.0,617.0,149.0,1930.0,-37.7742,144.906,1180000.0,1,0,0,0,0,0,1,0,0,1,0
327,544,544,544,4,2016,4.0,2.0,2.0,597.0,180.0,1939.0,-37.7757,144.9088,1480000.0,1,0,0,0,1,0,0,0,0,1,0
328,545,545,545,2,2017,2.0,1.0,1.0,387.0,,1938.232,-37.7734,144.9191,1150000.0,1,0,0,0,1,0,0,0,0,1,0
329,546,546,546,3,2017,3.0,1.0,3.0,575.0,,1938.232,-37.7828,144.9049,1350000.0,1,0,0,0,1,0,0,0,0,1,0
330,547,547,547,5,2017,5.0,2.0,2.0,521.0,,1938.232,-37.7778,144.9261,1905000.0,1,0,0,0,1,0,0,0,1,0,0
331,548,548,548,2,2017,2.0,2.0,1.0,146.0,132.0,2015.0,-37.7713,144.9038,865000.0,0,1,0,0,0,0,1,0,1,0,0
332,549,549,549,2,2016,2.0,2.0,1.0,113.0,,1998.0,-37.7712,144.9088,705000.0,0,1,0,0,1,0,0,0,0,1,0
333,550,550,550,2,2016,2.0,1.0,1.0,1938.232,62.0,1975.0,-37.7733,144.9219,442000.0,0,0,1,0,1,0,0,0,0,1,0
334,551,551,551,2,2016,2.0,2.0,1.0,1938.232,,1938.232,-37.7786,144.9141,540000.0,0,0,1,0,1,0,0,0,1,0,0
335,552,552,552,3,2016,3.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,1037500.0,1,0,0,0,1,0,0,0,0,1,0
336,553,553,553,3,2016,3.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,1050000.0,0,1,0,0,1,0,0,0,1,0,0
337,555,555,555,2,2016,2.0,1.0,1.0,1938.232,65.0,1970.0,-37.7749,144.9137,440000.0,0,0,1,0,1,0,0,0,0,1,0
338,556,556,556,2,2016,2.0,1.0,1.0,325.0,,1938.232,-37.7722,144.9117,1010000.0,1,0,0,0,1,0,0,0,0,1,0
339,557,557,557,4,2016,4.0,2.0,0.0,418.0,158.0,1900.0,-37.7766,144.9187,1430000.0,1,0,0,0,1,0,0,0,1,0,0
340,558,558,558,2,2016,2.0,1.0,1.0,1938.232,,1938.232,-37.7779,144.9137,570000.0,0,0,1,0,0,0,0,1,1,0,0
341,559,559,559,2,2016,2.0,1.0,1.0,1938.232,,1938.232,-37.7728,144.9169,690000.0,0,0,1,0,1,0,0,0,0,1,0
342,562,562,562,3,2016,3.0,1.0,2.0,414.0,,1938.232,-37.7766,144.9185,1291000.0,1,0,0,0,1,0,0,0,0,1,0
343,564,564,564,3,2016,3.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,1130000.0,1,0,0,0,1,0,0,0,1,0,0
344,565,565,565,3,2016,3.0,1.0,1.0,296.0,104.0,1910.0,-37.777,144.9176,1135000.0,1,0,0,0,1,0,0,0,0,1,0
345,566,566,566,4,2016,4.0,2.0,1.0,298.0,147.0,1920.0,-37.7778,144.9131,950000.0,1,0,0,1,0,0,0,0,1,0,0
346,567,567,567,3,2016,3.0,2.0,1.0,1938.232,148.0,1938.232,-37.7722,144.9163,790000.0,0,0,1,1,0,0,0,0,0,0,1
347,569,569,569,2,2017,2.0,1.0,1.0,1957.0,69.0,2012.0,-37.7731,144.9074,390000.0,0,0,1,1,0,0,0,0,1,0,0
348,570,570,570,4,2017,4.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,1345000.0,1,0,0,0,1,0,0,0,1,0,0
349,572,572,572,3,2017,3.0,2.0,2.0,416.0,168.0,1900.0,-37.7727,144.9055,1381500.0,1,0,0,0,1,0,0,0,1,0,0
350,573,573,573,3,2016,3.0,2.0,2.0,285.0,172.0,2011.0,-37.7778,144.9061,940000.0,1,0,0,0,1,0,0,0,1,0,0
351,574,574,574,3,2016,3.0,2.0,1.0,314.0,177.0,2010.0,-37.7778,144.9042,995000.0,1,0,0,0,1,0,0,0,1,0,0
352,575,575,575,3,2016,3.0,1.0,3.0,536.0,,1938.232,-37.7728,144.9076,1050000.0,1,0,0,0,0,0,1,0,0,0,1
353,576,576,576,3,2016,3.0,2.0,1.0,576.0,120.0,1940.0,-37.7816,144.9217,786000.0,1,0,0,0,1,0,0,0,0,1,0
354,577,577,577,2,2016,2.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,705000.0,1,0,0,1,0,0,0,0,1,0,0
355,579,579,579,2,2016,2.0,1.0,1.0,124.0,77.0,1900.0,-37.7807,144.9285,760000.0,1,0,0,1,0,0,0,0,1,0,0
356,580,580,580,3,2016,3.0,1.0,3.0,1938.232,,1972.0,-37.7723,144.9094,487500.0,0,0,1,0,1,0,0,0,0,1,0
357,582,582,582,3,2016,3.0,2.0,2.0,200.0,144.0,2003.0,-37.7766,144.9277,1000000.0,0,1,0,0,1,0,0,0,1,0,0
358,583,583,583,4,2016,4.0,2.0,1.0,349.0,,1920.0,-37.7775,144.913,1110000.0,1,0,0,1,0,0,0,0,1,0,0
